epoch,accuracy,loss,top3_acc,top5_acc,val_accuracy,val_loss,val_top3_acc,val_top5_acc
29,0.33361947536468506,0.12513883411884308,0.6078873872756958,0.7464070320129395,0.29035764932632446,0.13284315168857574,0.5525608062744141,0.6989985704421997
30,0.3388679027557373,0.1243671402335167,0.613601803779602,0.7513121366500854,0.2849213182926178,0.13405472040176392,0.5436909794807434,0.6919599175453186
31,0.3422524034976959,0.12369044125080109,0.6149016618728638,0.7525874376296997,0.287095844745636,0.13419614732265472,0.5470100045204163,0.6925894021987915
32,0.34666699171066284,0.12308017909526825,0.6206896305084229,0.756315290927887,0.29464951157569885,0.13268393278121948,0.5595993995666504,0.7024892568588257
33,0.3538039028644562,0.12221521139144897,0.6273605823516846,0.7648501396179199,0.29745349287986755,0.13284359872341156,0.5562803745269775,0.696995735168457
34,0.35976356267929077,0.12114837765693665,0.6302791237831116,0.7698778510093689,0.29917025566101074,0.13230957090854645,0.5591988563537598,0.6980257630348206
35,0.36354050040245056,0.12066298723220825,0.6315053701400757,0.7668367028236389,0.29487839341163635,0.13363893330097198,0.5563948750495911,0.6957367658615112
36,0.3663118779659271,0.12012215703725815,0.6372197866439819,0.7723059058189392,0.2983691096305847,0.13259492814540863,0.5548498034477234,0.6959656476974487
37,0.3656006157398224,0.11991674453020096,0.6422230005264282,0.772502064704895,0.2889270484447479,0.13436654210090637,0.5525035858154297,0.692017138004303
38,0.3722960650920868,0.11890821158885956,0.6429832577705383,0.7764261364936829,0.29613733291625977,0.13466516137123108,0.5562803745269775,0.7015164494514465
39,0.3775935769081116,0.11860009282827377,0.6461470723152161,0.7774317264556885,0.2718740999698639,0.14164374768733978,0.5264663696289062,0.6711874008178711
40,0.37874627113342285,0.11818894743919373,0.6472997665405273,0.7788296341896057,0.295622318983078,0.13330310583114624,0.5572532415390015,0.6992846727371216
41,0.38112524151802063,0.1171632632613182,0.6546083092689514,0.7835875749588013,0.29682403802871704,0.13329996168613434,0.5602288842201233,0.7013447880744934
42,0.3875754177570343,0.11687760055065155,0.6561534404754639,0.7856967449188232,0.27307581901550293,0.1390060931444168,0.5242918729782104,0.6671244502067566
43,0.3876489996910095,0.11652208864688873,0.6558100581169128,0.7878304719924927,0.3031187355518341,0.13461624085903168,0.5652074217796326,0.7048926949501038
44,0.39167115092277527,0.11632534861564636,0.6570118069648743,0.7893019914627075,0.3020314872264862,0.1336907148361206,0.5605150461196899,0.6999713778495789
45,0.3952518701553345,0.1153993085026741,0.6601510643959045,0.7880266904830933,0.30168813467025757,0.1340862512588501,0.5598283410072327,0.7007725238800049
46,0.39696866273880005,0.11555521935224533,0.6634129881858826,0.7894737124443054,0.29316166043281555,0.13747507333755493,0.5463805198669434,0.6878969669342041
47,0.404448926448822,0.11405564844608307,0.6703045964241028,0.7959238886833191,0.28675249218940735,0.13576465845108032,0.5464377403259277,0.6897282004356384
48,0.4075881540775299,0.11384551227092743,0.67023104429245,0.7972482442855835,0.29762518405914307,0.13434085249900818,0.5574249029159546,0.6952789425849915
49,0.4064599871635437,0.11343799531459808,0.6700103282928467,0.7972237467765808,0.29814019799232483,0.13372346758842468,0.5551931262016296,0.6934477686882019
